local_date,location_id,quality,snapshot_id,source_value,valid_at,value,value_id
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,22.0,2026-06-08T00:00:00+00:00,22.0,39961
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,23.4,2026-06-08T01:00:00+00:00,23.4,39962
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,15.4,2026-06-08T02:00:00+00:00,15.4,39963
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.9,2026-06-08T03:00:00+00:00,14.9,39964
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.2,2026-06-08T04:00:00+00:00,14.2,39965
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.5,2026-06-08T05:00:00+00:00,14.5,39966
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,15.0,2026-06-08T06:00:00+00:00,15.0,39967
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.1,2026-06-08T07:00:00+00:00,14.1,39968
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,12.7,2026-06-08T08:00:00+00:00,12.7,39969
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,13.0,2026-06-08T09:00:00+00:00,13.0,39970
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.7,2026-06-08T10:00:00+00:00,14.7,39971
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,22.0,2026-06-08T11:00:00+00:00,22.0,39972
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,38.5,2026-06-08T12:00:00+00:00,38.5,39973
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.7,2026-06-08T13:00:00+00:00,39.7,39974
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,31.1,2026-06-08T14:00:00+00:00,31.1,39975
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,27.4,2026-06-08T15:00:00+00:00,27.4,39976
2026-06-08,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,30.0,2026-06-08T16:00:00+00:00,30.0,39977
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,33.4,2026-06-08T17:00:00+00:00,33.4,39978
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,34.0,2026-06-08T18:00:00+00:00,34.0,39979
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,33.3,2026-06-08T19:00:00+00:00,33.3,39980
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,29.7,2026-06-08T20:00:00+00:00,29.7,39981
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,30.4,2026-06-08T21:00:00+00:00,30.4,39982
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,36.8,2026-06-08T22:00:00+00:00,36.8,39983
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,34.0,2026-06-08T23:00:00+00:00,34.0,39984
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,38.1,2026-06-09T00:00:00+00:00,38.1,39985
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,35.2,2026-06-09T01:00:00+00:00,35.2,39986
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,32.0,2026-06-09T02:00:00+00:00,32.0,39987
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,27.2,2026-06-09T03:00:00+00:00,27.2,39988
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,25.8,2026-06-09T04:00:00+00:00,25.8,39989
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,24.1,2026-06-09T05:00:00+00:00,24.1,39990
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,23.4,2026-06-09T06:00:00+00:00,23.4,39991
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,23.9,2026-06-09T07:00:00+00:00,23.9,39992
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,25.3,2026-06-09T08:00:00+00:00,25.3,39993
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,27.1,2026-06-09T09:00:00+00:00,27.1,39994
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,32.2,2026-06-09T10:00:00+00:00,32.2,39995
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,35.2,2026-06-09T11:00:00+00:00,35.2,39996
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,35.6,2026-06-09T12:00:00+00:00,35.6,39997
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,43.9,2026-06-09T13:00:00+00:00,43.9,39998
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,41.7,2026-06-09T14:00:00+00:00,41.7,39999
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.5,2026-06-09T15:00:00+00:00,40.5,40000
2026-06-09,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.2,2026-06-09T16:00:00+00:00,39.2,40001
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,36.9,2026-06-09T17:00:00+00:00,36.9,40002
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,35.9,2026-06-09T18:00:00+00:00,35.9,40003
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,35.7,2026-06-09T19:00:00+00:00,35.7,40004
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,36.3,2026-06-09T20:00:00+00:00,36.3,40005
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,37.7,2026-06-09T21:00:00+00:00,37.7,40006
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.0,2026-06-09T22:00:00+00:00,40.0,40007
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,44.7,2026-06-09T23:00:00+00:00,44.7,40008
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,51.6,2026-06-10T00:00:00+00:00,51.6,40009
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.8,2026-06-10T01:00:00+00:00,39.8,40010
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,30.6,2026-06-10T02:00:00+00:00,30.6,40011
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,26.1,2026-06-10T03:00:00+00:00,26.1,40012
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,23.0,2026-06-10T04:00:00+00:00,23.0,40013
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,22.5,2026-06-10T05:00:00+00:00,22.5,40014
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,22.2,2026-06-10T06:00:00+00:00,22.2,40015
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,23.2,2026-06-10T07:00:00+00:00,23.2,40016
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,26.1,2026-06-10T08:00:00+00:00,26.1,40017
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,32.2,2026-06-10T09:00:00+00:00,32.2,40018
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.7,2026-06-10T10:00:00+00:00,39.7,40019
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,47.7,2026-06-10T11:00:00+00:00,47.7,40020
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,66.1,2026-06-10T12:00:00+00:00,66.1,40021
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,78.5,2026-06-10T13:00:00+00:00,78.5,40022
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,94.1,2026-06-10T14:00:00+00:00,94.1,40023
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,110.6,2026-06-10T15:00:00+00:00,110.6,40024
2026-06-10,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,122.9,2026-06-10T16:00:00+00:00,122.9,40025
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,126.7,2026-06-10T17:00:00+00:00,126.7,40026
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,136.9,2026-06-10T18:00:00+00:00,136.9,40027
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,148.1,2026-06-10T19:00:00+00:00,148.1,40028
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,162.1,2026-06-10T20:00:00+00:00,162.1,40029
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,175.1,2026-06-10T21:00:00+00:00,175.1,40030
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,175.6,2026-06-10T22:00:00+00:00,175.6,40031
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,169.0,2026-06-10T23:00:00+00:00,169.0,40032
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,92.2,2026-06-11T00:00:00+00:00,92.2,40033
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,75.0,2026-06-11T01:00:00+00:00,75.0,40034
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,70.1,2026-06-11T02:00:00+00:00,70.1,40035
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,64.7,2026-06-11T03:00:00+00:00,64.7,40036
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,51.5,2026-06-11T04:00:00+00:00,51.5,40037
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,46.1,2026-06-11T05:00:00+00:00,46.1,40038
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,48.1,2026-06-11T06:00:00+00:00,48.1,40039
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,58.1,2026-06-11T07:00:00+00:00,58.1,40040
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,65.9,2026-06-11T08:00:00+00:00,65.9,40041
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,66.6,2026-06-11T09:00:00+00:00,66.6,40042
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,70.8,2026-06-11T10:00:00+00:00,70.8,40043
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,83.6,2026-06-11T11:00:00+00:00,83.6,40044
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,81.5,2026-06-11T12:00:00+00:00,81.5,40045
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,97.8,2026-06-11T13:00:00+00:00,97.8,40046
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,109.0,2026-06-11T14:00:00+00:00,109.0,40047
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,121.1,2026-06-11T15:00:00+00:00,121.1,40048
2026-06-11,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,133.2,2026-06-11T16:00:00+00:00,133.2,40049
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,138.3,2026-06-11T17:00:00+00:00,138.3,40050
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,142.0,2026-06-11T18:00:00+00:00,142.0,40051
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,141.1,2026-06-11T19:00:00+00:00,141.1,40052
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,136.4,2026-06-11T20:00:00+00:00,136.4,40053
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,131.8,2026-06-11T21:00:00+00:00,131.8,40054
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,120.6,2026-06-11T22:00:00+00:00,120.6,40055
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,122.5,2026-06-11T23:00:00+00:00,122.5,40056
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,91.7,2026-06-12T00:00:00+00:00,91.7,40057
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,61.0,2026-06-12T01:00:00+00:00,61.0,40058
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,46.1,2026-06-12T02:00:00+00:00,46.1,40059
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.6,2026-06-12T03:00:00+00:00,40.6,40060
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,34.9,2026-06-12T04:00:00+00:00,34.9,40061
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,36.9,2026-06-12T05:00:00+00:00,36.9,40062
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.5,2026-06-12T06:00:00+00:00,39.5,40063
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,41.7,2026-06-12T07:00:00+00:00,41.7,40064
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,43.9,2026-06-12T08:00:00+00:00,43.9,40065
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,44.0,2026-06-12T09:00:00+00:00,44.0,40066
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,44.9,2026-06-12T10:00:00+00:00,44.9,40067
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,48.3,2026-06-12T11:00:00+00:00,48.3,40068
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,62.4,2026-06-12T12:00:00+00:00,62.4,40069
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,66.1,2026-06-12T13:00:00+00:00,66.1,40070
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,64.7,2026-06-12T14:00:00+00:00,64.7,40071
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,57.6,2026-06-12T15:00:00+00:00,57.6,40072
2026-06-12,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,50.5,2026-06-12T16:00:00+00:00,50.5,40073
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,45.2,2026-06-12T17:00:00+00:00,45.2,40074
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.9,2026-06-12T18:00:00+00:00,40.9,40075
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.1,2026-06-12T19:00:00+00:00,39.1,40076
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.5,2026-06-12T20:00:00+00:00,40.5,40077
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,41.2,2026-06-12T21:00:00+00:00,41.2,40078
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,42.8,2026-06-12T22:00:00+00:00,42.8,40079
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,44.4,2026-06-12T23:00:00+00:00,44.4,40080
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,52.6,2026-06-13T00:00:00+00:00,52.6,40081
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,49.6,2026-06-13T01:00:00+00:00,49.6,40082
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,48.1,2026-06-13T02:00:00+00:00,48.1,40083
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,48.1,2026-06-13T03:00:00+00:00,48.1,40084
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.5,2026-06-13T04:00:00+00:00,39.5,40085
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,32.5,2026-06-13T05:00:00+00:00,32.5,40086
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,29.0,2026-06-13T06:00:00+00:00,29.0,40087
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,25.7,2026-06-13T07:00:00+00:00,25.7,40088
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,23.6,2026-06-13T08:00:00+00:00,23.6,40089
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,22.8,2026-06-13T09:00:00+00:00,22.8,40090
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,26.9,2026-06-13T10:00:00+00:00,26.9,40091
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,35.4,2026-06-13T11:00:00+00:00,35.4,40092
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,37.8,2026-06-13T12:00:00+00:00,37.8,40093
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,42.1,2026-06-13T13:00:00+00:00,42.1,40094
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.2,2026-06-13T14:00:00+00:00,39.2,40095
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,37.7,2026-06-13T15:00:00+00:00,37.7,40096
2026-06-13,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,37.7,2026-06-13T16:00:00+00:00,37.7,40097
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,36.9,2026-06-13T17:00:00+00:00,36.9,40098
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,38.1,2026-06-13T18:00:00+00:00,38.1,40099
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.7,2026-06-13T19:00:00+00:00,40.7,40100
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,41.2,2026-06-13T20:00:00+00:00,41.2,40101
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,41.8,2026-06-13T21:00:00+00:00,41.8,40102
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,43.8,2026-06-13T22:00:00+00:00,43.8,40103
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,47.4,2026-06-13T23:00:00+00:00,47.4,40104
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,41.3,2026-06-14T00:00:00+00:00,41.3,40105
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,40.0,2026-06-14T01:00:00+00:00,40.0,40106
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,36.0,2026-06-14T02:00:00+00:00,36.0,40107
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,24.7,2026-06-14T03:00:00+00:00,24.7,40108
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,17.8,2026-06-14T04:00:00+00:00,17.8,40109
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,15.4,2026-06-14T05:00:00+00:00,15.4,40110
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.4,2026-06-14T06:00:00+00:00,14.4,40111
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,14.7,2026-06-14T07:00:00+00:00,14.7,40112
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,15.5,2026-06-14T08:00:00+00:00,15.5,40113
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,18.1,2026-06-14T09:00:00+00:00,18.1,40114
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,24.6,2026-06-14T10:00:00+00:00,24.6,40115
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,39.5,2026-06-14T11:00:00+00:00,39.5,40116
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,44.7,2026-06-14T12:00:00+00:00,44.7,40117
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,48.5,2026-06-14T13:00:00+00:00,48.5,40118
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,52.2,2026-06-14T14:00:00+00:00,52.2,40119
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,56.1,2026-06-14T15:00:00+00:00,56.1,40120
2026-06-14,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,54.6,2026-06-14T16:00:00+00:00,54.6,40121
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,49.5,2026-06-14T17:00:00+00:00,49.5,40122
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,47.1,2026-06-14T18:00:00+00:00,47.1,40123
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,51.1,2026-06-14T19:00:00+00:00,51.1,40124
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,59.8,2026-06-14T20:00:00+00:00,59.8,40125
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,59.0,2026-06-14T21:00:00+00:00,59.0,40126
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,54.5,2026-06-14T22:00:00+00:00,54.5,40127
2026-06-15,hanoi,accepted,87e79956-ef58-4cad-9165-455f88055a80,56.3,2026-06-14T23:00:00+00:00,56.3,40128
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,44.9,2026-06-15T00:00:00+00:00,44.9,41137
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,39.1,2026-06-15T01:00:00+00:00,39.1,41138
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,39.3,2026-06-15T02:00:00+00:00,39.3,41139
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,40.4,2026-06-15T03:00:00+00:00,40.4,41140
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,36.9,2026-06-15T04:00:00+00:00,36.9,41141
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,36.0,2026-06-15T05:00:00+00:00,36.0,41142
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,34.5,2026-06-15T06:00:00+00:00,34.5,41143
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,34.9,2026-06-15T07:00:00+00:00,34.9,41144
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,32.0,2026-06-15T08:00:00+00:00,32.0,41145
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,28.7,2026-06-15T09:00:00+00:00,28.7,41146
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,33.8,2026-06-15T10:00:00+00:00,33.8,41147
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,41.3,2026-06-15T11:00:00+00:00,41.3,41148
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,50.3,2026-06-15T12:00:00+00:00,50.3,41149
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,46.0,2026-06-15T13:00:00+00:00,46.0,41150
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,44.0,2026-06-15T14:00:00+00:00,44.0,41151
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,43.1,2026-06-15T15:00:00+00:00,43.1,41152
2026-06-15,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,44.8,2026-06-15T16:00:00+00:00,44.8,41153
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,45.3,2026-06-15T17:00:00+00:00,45.3,41154
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,49.2,2026-06-15T18:00:00+00:00,49.2,41155
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,50.6,2026-06-15T19:00:00+00:00,50.6,41156
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,54.2,2026-06-15T20:00:00+00:00,54.2,41157
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,52.4,2026-06-15T21:00:00+00:00,52.4,41158
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,45.8,2026-06-15T22:00:00+00:00,45.8,41159
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,41.6,2026-06-15T23:00:00+00:00,41.6,41160
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,29.7,2026-06-16T00:00:00+00:00,29.7,41161
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,32.0,2026-06-16T01:00:00+00:00,32.0,41162
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,34.3,2026-06-16T02:00:00+00:00,34.3,41163
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,30.0,2026-06-16T03:00:00+00:00,30.0,41164
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,30.7,2026-06-16T04:00:00+00:00,30.7,41165
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,33.6,2026-06-16T05:00:00+00:00,33.6,41166
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,36.2,2026-06-16T06:00:00+00:00,36.2,41167
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,35.7,2026-06-16T07:00:00+00:00,35.7,41168
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,37.0,2026-06-16T08:00:00+00:00,37.0,41169
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,39.9,2026-06-16T09:00:00+00:00,39.9,41170
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,47.8,2026-06-16T10:00:00+00:00,47.8,41171
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,56.0,2026-06-16T11:00:00+00:00,56.0,41172
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,62.9,2026-06-16T12:00:00+00:00,62.9,41173
2026-06-16,hanoi,accepted,cdc1ce8a-2904-475a-acca-ec787e91288d,79.2,2026-06-16T13:00:00+00:00,79.2,41174
