candidate_rows,coverage_percent,eligible_rows,evaluation_type,feature_set,fit_partition,horizon_hours,incomplete_feature_rows,incomplete_history_rows,incomplete_weather_rows,location_id,mae,mase,mase_denominator,mean_error,median_absolute_error,metric_reason,metric_scope,metric_status,model_family,model_reason,model_status,purged_rows_excluded,r2,r2_reason,rmse,scope,sensor_id,smape,split,target_transform,unavailable_target_rows
2564,94.89079563182527,2433,in_sample_fit,calendar_only,train,6,0,0,0,pooled,11.235186499677333,2.035252264776137,5.520291854785443,-4.333960334876256,8.41006150498406,,descriptive_only,available,ridge,,available,10,0.04357014321822139,,15.580604519181135,pooled,pooled,44.995401755964565,train,log1p,121
854,98.1264637002342,838,chronological_holdout,calendar_only,train,6,0,0,0,pooled,10.181184685358167,1.8443200021267496,5.520291854785443,-6.078465926963069,7.300319050932381,,descriptive_only,available,ridge,,available,10,-0.032184974978443304,,14.03528470881079,pooled,pooled,37.922139653380285,validation,log1p,6
856,99.76635514018692,854,final_refit_holdout,calendar_only,train_plus_validation,6,0,0,0,pooled,10.907027261372068,1.9758062704450963,5.520291854785443,-0.5379792561137263,8.317721050314505,,descriptive_only,available,ridge,,available,0,0.07453652927362375,,15.116865484725215,pooled,pooled,42.55849107982123,test,log1p,2
1282,99.45397815912636,1275,in_sample_fit,calendar_only,train,6,0,0,0,openaq_11357424,6.866242214356794,1.5905243087755798,4.316967792615868,-2.6137523518092863e-14,5.663699137869742,,descriptive_only,available,ridge,,available,5,0.16525067371477165,,8.932006955403544,per_sensor,openaq_11357424,31.695268511831877,train,raw,2
427,98.1264637002342,419,chronological_holdout,calendar_only,train,6,0,0,0,openaq_11357424,7.115732934155497,1.64831735514147,4.316967792615868,-2.8201053150666904,5.501285449374791,,descriptive_only,available,ridge,,available,5,0.05250388014472285,,9.369693094870245,per_sensor,openaq_11357424,32.24342169038888,validation,raw,3
428,99.76635514018692,427,final_refit_holdout,calendar_only,train_plus_validation,6,0,0,0,openaq_11357424,8.303485295729145,1.9234531492062963,4.316967792615868,-2.2394294527481913,6.261721524524216,,descriptive_only,available,ridge,,available,0,-0.09941456141519112,,11.086505750578246,per_sensor,openaq_11357424,35.561006414501435,test,raw,1
1282,90.32761310452418,1158,in_sample_fit,calendar_only,train,6,0,0,0,openaq_14581375,14.601476786905453,2.1716702689820138,6.723615916955017,2.369549576702562e-14,12.184269447399409,,descriptive_only,available,ridge,,available,5,0.05394855390516129,,18.78234960822844,per_sensor,openaq_14581375,52.00763694662284,train,raw,119
427,98.1264637002342,419,chronological_holdout,calendar_only,train,6,0,0,0,openaq_14581375,10.949082822532432,1.6284515590669015,6.723615916955017,-1.5741299260196786,8.31338316126444,,descriptive_only,available,ridge,,available,5,0.0032927484356040093,,15.00092653755545,per_sensor,openaq_14581375,34.101141779531545,validation,raw,3
428,99.76635514018692,427,final_refit_holdout,calendar_only,train_plus_validation,6,0,0,0,openaq_14581375,14.876009706761899,2.212501411517112,6.723615916955017,5.782116100704829,12.309819189837693,,descriptive_only,available,ridge,,available,0,0.0005942554320063076,,19.124416214154273,per_sensor,openaq_14581375,51.898415503193306,test,raw,1
2564,94.89079563182527,2433,in_sample_fit,calendar_only,train,6,0,0,0,pooled,10.760949419653462,1.949344292426312,5.520291854785443,1.832867328249235e-14,7.961493192817791,,descriptive_only,available,ridge,,available,10,0.15288173074634293,,14.66323401151273,pooled,pooled,42.26943965497116,train,raw,121
854,98.1264637002342,838,chronological_holdout,calendar_only,train,6,0,0,0,pooled,9.024238341817146,1.6347393542234898,5.520291854785443,-2.1910027777624874,6.769499333214952,,descriptive_only,available,ridge,,available,10,0.19171329252733105,,12.420102463727938,pooled,pooled,33.157759799277,validation,raw,6
856,99.76635514018692,854,final_refit_holdout,calendar_only,train_plus_validation,6,0,0,0,pooled,11.645796880195432,2.109634270532254,5.520291854785443,1.9025111512393418,9.282633429367543,,descriptive_only,available,ridge,,available,0,0.021951976106695303,,15.540400173903496,pooled,pooled,44.47109554086109,test,raw,2
1282,0.0,0,in_sample_fit,history_only,train,6,1277,1277,0,openaq_11357424,,,,,,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,descriptive_only,unavailable,bagged_tree,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,unavailable,5,,insufficient_pairs,,per_sensor,openaq_11357424,,train,log1p,2
427,0.0,0,chronological_holdout,history_only,train,6,422,422,0,openaq_11357424,,,,,,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,descriptive_only,unavailable,bagged_tree,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,unavailable,5,,insufficient_pairs,,per_sensor,openaq_11357424,,validation,log1p,3
428,0.0,0,chronological_holdout,history_only,train_plus_validation,6,428,428,0,openaq_11357424,,,,,,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,descriptive_only,unavailable,bagged_tree,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,unavailable,0,,insufficient_pairs,,per_sensor,openaq_11357424,,test,log1p,1
1282,0.0,0,in_sample_fit,history_only,train,6,1277,1277,0,openaq_14581375,,,,,,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,descriptive_only,unavailable,bagged_tree,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,unavailable,5,,insufficient_pairs,,per_sensor,openaq_14581375,,train,log1p,119
427,0.0,0,chronological_holdout,history_only,train,6,422,422,0,openaq_14581375,,,,,,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,descriptive_only,unavailable,bagged_tree,insufficient_training_rows;insufficient_training_dates;insufficient_tree_training_rows,unavailable,5,,insufficient_pairs,,per_sensor,openaq_14581375,,validation,log1p,3
